GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
1500000US130510033012,130510033012,"Block Group 2, Census Tract 33.01, Chatham County, Georgia",971,225
1500000US130510033021,130510033021,"Block Group 1, Census Tract 33.02, Chatham County, Georgia",768,183
1500000US130510033022,130510033022,"Block Group 2, Census Tract 33.02, Chatham County, Georgia",891,180
1500000US130510034001,130510034001,"Block Group 1, Census Tract 34, Chatham County, Georgia",777,282
1500000US130510034002,130510034002,"Block Group 2, Census Tract 34, Chatham County, Georgia",714,219
1500000US130510034003,130510034003,"Block Group 3, Census Tract 34, Chatham County, Georgia",737,326
1500000US130510034004,130510034004,"Block Group 4, Census Tract 34, Chatham County, Georgia",1293,303
1500000US130510034005,130510034005,"Block Group 5, Census Tract 34, Chatham County, Georgia",685,162
1500000US130510035011,130510035011,"Block Group 1, Census Tract 35.01, Chatham County, Georgia",1052,271
1500000US130510035012,130510035012,"Block Group 2, Census Tract 35.01, Chatham County, Georgia",1152,245
1500000US130510035013,130510035013,"Block Group 3, Census Tract 35.01, Chatham County, Georgia",585,198
1500000US130510035021,130510035021,"Block Group 1, Census Tract 35.02, Chatham County, Georgia",561,208
1500000US130510035022,130510035022,"Block Group 2, Census Tract 35.02, Chatham County, Georgia",1220,305
1500000US130510035023,130510035023,"Block Group 3, Census Tract 35.02, Chatham County, Georgia",1107,343
1500000US130510035024,130510035024,"Block Group 4, Census Tract 35.02, Chatham County, Georgia",1268,355
1500000US130510036011,130510036011,"Block Group 1, Census Tract 36.01, Chatham County, Georgia",2310,437
1500000US130510036012,130510036012,"Block Group 2, Census Tract 36.01, Chatham County, Georgia",713,254
1500000US130510036021,130510036021,"Block Group 1, Census Tract 36.02, Chatham County, Georgia",515,268
1500000US130510036022,130510036022,"Block Group 2, Census Tract 36.02, Chatham County, Georgia",1039,379
1500000US130510036023,130510036023,"Block Group 3, Census Tract 36.02, Chatham County, Georgia",806,407
1500000US130510036024,130510036024,"Block Group 4, Census Tract 36.02, Chatham County, Georgia",858,266
1500000US130510036025,130510036025,"Block Group 5, Census Tract 36.02, Chatham County, Georgia",1210,357
1500000US130510037001,130510037001,"Block Group 1, Census Tract 37, Chatham County, Georgia",884,190
1500000US130510037002,130510037002,"Block Group 2, Census Tract 37, Chatham County, Georgia",879,182
1500000US130510038001,130510038001,"Block Group 1, Census Tract 38, Chatham County, Georgia",1214,273
1500000US130510038002,130510038002,"Block Group 2, Census Tract 38, Chatham County, Georgia",1632,288
1500000US130510039001,130510039001,"Block Group 1, Census Tract 39, Chatham County, Georgia",783,245
1500000US130510039002,130510039002,"Block Group 2, Census Tract 39, Chatham County, Georgia",765,316
1500000US130510039003,130510039003,"Block Group 3, Census Tract 39, Chatham County, Georgia",924,381
1500000US130510039004,130510039004,"Block Group 4, Census Tract 39, Chatham County, Georgia",1202,504
1500000US130510040011,130510040011,"Block Group 1, Census Tract 40.01, Chatham County, Georgia",735,228
1500000US130510040012,130510040012,"Block Group 2, Census Tract 40.01, Chatham County, Georgia",657,192
1500000US130510040013,130510040013,"Block Group 3, Census Tract 40.01, Chatham County, Georgia",1072,249
1500000US130510040014,130510040014,"Block Group 4, Census Tract 40.01, Chatham County, Georgia",842,150
1500000US130510040015,130510040015,"Block Group 5, Census Tract 40.01, Chatham County, Georgia",957,363
1500000US130510040021,130510040021,"Block Group 1, Census Tract 40.02, Chatham County, Georgia",896,304
1500000US130510040022,130510040022,"Block Group 2, Census Tract 40.02, Chatham County, Georgia",1279,250
1500000US130510040023,130510040023,"Block Group 3, Census Tract 40.02, Chatham County, Georgia",711,298
1500000US130510040024,130510040024,"Block Group 4, Census Tract 40.02, Chatham County, Georgia",841,242
1500000US130510041001,130510041001,"Block Group 1, Census Tract 41, Chatham County, Georgia",1258,181
1500000US130510041002,130510041002,"Block Group 2, Census Tract 41, Chatham County, Georgia",575,115
1500000US130510042071,130510042071,"Block Group 1, Census Tract 42.07, Chatham County, Georgia",2293,419
1500000US130510042072,130510042072,"Block Group 2, Census Tract 42.07, Chatham County, Georgia",1153,291
1500000US130510042073,130510042073,"Block Group 3, Census Tract 42.07, Chatham County, Georgia",187,112
1500000US130510042081,130510042081,"Block Group 1, Census Tract 42.08, Chatham County, Georgia",1308,322
1500000US130510042082,130510042082,"Block Group 2, Census Tract 42.08, Chatham County, Georgia",861,379
1500000US130510042083,130510042083,"Block Group 3, Census Tract 42.08, Chatham County, Georgia",703,214
1500000US130510042084,130510042084,"Block Group 4, Census Tract 42.08, Chatham County, Georgia",1245,289
1500000US130510042085,130510042085,"Block Group 5, Census Tract 42.08, Chatham County, Georgia",1113,259
1500000US130510042091,130510042091,"Block Group 1, Census Tract 42.09, Chatham County, Georgia",1537,343
1500000US130510042092,130510042092,"Block Group 2, Census Tract 42.09, Chatham County, Georgia",1280,348
1500000US130510042093,130510042093,"Block Group 3, Census Tract 42.09, Chatham County, Georgia",564,160
1500000US130510042101,130510042101,"Block Group 1, Census Tract 42.10, Chatham County, Georgia",422,196
1500000US130510042102,130510042102,"Block Group 2, Census Tract 42.10, Chatham County, Georgia",1637,439
1500000US130510042103,130510042103,"Block Group 3, Census Tract 42.10, Chatham County, Georgia",1481,433
1500000US130510042104,130510042104,"Block Group 4, Census Tract 42.10, Chatham County, Georgia",1462,391
1500000US130510042111,130510042111,"Block Group 1, Census Tract 42.11, Chatham County, Georgia",796,340
1500000US130510042112,130510042112,"Block Group 2, Census Tract 42.11, Chatham County, Georgia",1737,502
1500000US130510042113,130510042113,"Block Group 3, Census Tract 42.11, Chatham County, Georgia",1352,457
1500000US130510042114,130510042114,"Block Group 4, Census Tract 42.11, Chatham County, Georgia",1410,331
1500000US130510042121,130510042121,"Block Group 1, Census Tract 42.12, Chatham County, Georgia",3597,433
1500000US130510042122,130510042122,"Block Group 2, Census Tract 42.12, Chatham County, Georgia",1438,326
1500000US130510042123,130510042123,"Block Group 3, Census Tract 42.12, Chatham County, Georgia",1204,267
1500000US130510043001,130510043001,"Block Group 1, Census Tract 43, Chatham County, Georgia",2711,288
1500000US130510044001,130510044001,"Block Group 1, Census Tract 44, Chatham County, Georgia",1232,171
1500000US130510044002,130510044002,"Block Group 2, Census Tract 44, Chatham County, Georgia",884,168
1500000US130510045001,130510045001,"Block Group 1, Census Tract 45, Chatham County, Georgia",556,261
1500000US130510045002,130510045002,"Block Group 2, Census Tract 45, Chatham County, Georgia",1026,413
1500000US130510045003,130510045003,"Block Group 3, Census Tract 45, Chatham County, Georgia",1498,383
1500000US130510045004,130510045004,"Block Group 4, Census Tract 45, Chatham County, Georgia",1177,303
1500000US130510101011,130510101011,"Block Group 1, Census Tract 101.01, Chatham County, Georgia",553,156
1500000US130510101012,130510101012,"Block Group 2, Census Tract 101.01, Chatham County, Georgia",362,53
1500000US130510101021,130510101021,"Block Group 1, Census Tract 101.02, Chatham County, Georgia",1021,201
1500000US130510101022,130510101022,"Block Group 2, Census Tract 101.02, Chatham County, Georgia",1519,351
1500000US130510101023,130510101023,"Block Group 3, Census Tract 101.02, Chatham County, Georgia",1697,222
1500000US130510102001,130510102001,"Block Group 1, Census Tract 102, Chatham County, Georgia",1687,433
1500000US130510102002,130510102002,"Block Group 2, Census Tract 102, Chatham County, Georgia",1686,396
1500000US130510102003,130510102003,"Block Group 3, Census Tract 102, Chatham County, Georgia",1481,484
1500000US130510105011,130510105011,"Block Group 1, Census Tract 105.01, Chatham County, Georgia",868,422
1500000US130510105012,130510105012,"Block Group 2, Census Tract 105.01, Chatham County, Georgia",901,408
1500000US130510105013,130510105013,"Block Group 3, Census Tract 105.01, Chatham County, Georgia",3246,492
1500000US130510105014,130510105014,"Block Group 4, Census Tract 105.01, Chatham County, Georgia",536,330
1500000US130510105015,130510105015,"Block Group 5, Census Tract 105.01, Chatham County, Georgia",560,254
1500000US130510105021,130510105021,"Block Group 1, Census Tract 105.02, Chatham County, Georgia",923,349
1500000US130510105022,130510105022,"Block Group 2, Census Tract 105.02, Chatham County, Georgia",2674,421
1500000US130510106011,130510106011,"Block Group 1, Census Tract 106.01, Chatham County, Georgia",349,182
1500000US130510106012,130510106012,"Block Group 2, Census Tract 106.01, Chatham County, Georgia",1017,315
1500000US130510106013,130510106013,"Block Group 3, Census Tract 106.01, Chatham County, Georgia",429,223
1500000US130510106014,130510106014,"Block Group 4, Census Tract 106.01, Chatham County, Georgia",784,356
1500000US130510106015,130510106015,"Block Group 5, Census Tract 106.01, Chatham County, Georgia",733,393
1500000US130510106016,130510106016,"Block Group 6, Census Tract 106.01, Chatham County, Georgia",918,460
1500000US130510106031,130510106031,"Block Group 1, Census Tract 106.03, Chatham County, Georgia",1869,268
1500000US130510106051,130510106051,"Block Group 1, Census Tract 106.05, Chatham County, Georgia",10,15
1500000US130510107001,130510107001,"Block Group 1, Census Tract 107, Chatham County, Georgia",19601,1804
1500000US130510107002,130510107002,"Block Group 2, Census Tract 107, Chatham County, Georgia",748,433
1500000US130510107003,130510107003,"Block Group 3, Census Tract 107, Chatham County, Georgia",683,412
1500000US130510108011,130510108011,"Block Group 1, Census Tract 108.01, Chatham County, Georgia",1340,193
1500000US130510108012,130510108012,"Block Group 2, Census Tract 108.01, Chatham County, Georgia",1313,177
1500000US130510108021,130510108021,"Block Group 1, Census Tract 108.02, Chatham County, Georgia",7320,875
1500000US130510108022,130510108022,"Block Group 2, Census Tract 108.02, Chatham County, Georgia",2052,602
1500000US130510108031,130510108031,"Block Group 1, Census Tract 108.03, Chatham County, Georgia",1284,371
1500000US130510108032,130510108032,"Block Group 2, Census Tract 108.03, Chatham County, Georgia",826,454
1500000US130510108033,130510108033,"Block Group 3, Census Tract 108.03, Chatham County, Georgia",4337,898
1500000US130510108034,130510108034,"Block Group 4, Census Tract 108.03, Chatham County, Georgia",4768,875
1500000US130510108061,130510108061,"Block Group 1, Census Tract 108.06, Chatham County, Georgia",2010,496
1500000US130510108062,130510108062,"Block Group 2, Census Tract 108.06, Chatham County, Georgia",702,232
1500000US130510108063,130510108063,"Block Group 3, Census Tract 108.06, Chatham County, Georgia",1330,435
1500000US130510108064,130510108064,"Block Group 4, Census Tract 108.06, Chatham County, Georgia",2342,527
1500000US130510108071,130510108071,"Block Group 1, Census Tract 108.07, Chatham County, Georgia",2707,603
1500000US130510108072,130510108072,"Block Group 2, Census Tract 108.07, Chatham County, Georgia",299,192
1500000US130510108073,130510108073,"Block Group 3, Census Tract 108.07, Chatham County, Georgia",1959,440
1500000US130510108081,130510108081,"Block Group 1, Census Tract 108.08, Chatham County, Georgia",3843,781
1500000US130510108082,130510108082,"Block Group 2, Census Tract 108.08, Chatham County, Georgia",1294,654
1500000US130510108083,130510108083,"Block Group 3, Census Tract 108.08, Chatham County, Georgia",2249,728
1500000US130510108084,130510108084,"Block Group 4, Census Tract 108.08, Chatham County, Georgia",3335,931
1500000US130510108091,130510108091,"Block Group 1, Census Tract 108.09, Chatham County, Georgia",4719,821
1500000US130510108092,130510108092,"Block Group 2, Census Tract 108.09, Chatham County, Georgia",7075,844
1500000US130510109011,130510109011,"Block Group 1, Census Tract 109.01, Chatham County, Georgia",1946,426
1500000US130510109012,130510109012,"Block Group 2, Census Tract 109.01, Chatham County, Georgia",1526,411
1500000US130510109013,130510109013,"Block Group 3, Census Tract 109.01, Chatham County, Georgia",809,262
1500000US130510110031,130510110031,"Block Group 1, Census Tract 110.03, Chatham County, Georgia",2042,411
1500000US130510110032,130510110032,"Block Group 2, Census Tract 110.03, Chatham County, Georgia",1343,460
1500000US130510110033,130510110033,"Block Group 3, Census Tract 110.03, Chatham County, Georgia",1649,539
1500000US130510110034,130510110034,"Block Group 4, Census Tract 110.03, Chatham County, Georgia",643,277
1500000US130510110035,130510110035,"Block Group 5, Census Tract 110.03, Chatham County, Georgia",909,231
1500000US130510110041,130510110041,"Block Group 1, Census Tract 110.04, Chatham County, Georgia",1729,249
1500000US130510110042,130510110042,"Block Group 2, Census Tract 110.04, Chatham County, Georgia",1019,181
1500000US130510110043,130510110043,"Block Group 3, Census Tract 110.04, Chatham County, Georgia",756,193
1500000US130510110051,130510110051,"Block Group 1, Census Tract 110.05, Chatham County, Georgia",684,223
1500000US130510110052,130510110052,"Block Group 2, Census Tract 110.05, Chatham County, Georgia",1071,209
1500000US130510110053,130510110053,"Block Group 3, Census Tract 110.05, Chatham County, Georgia",1156,315
1500000US130510110054,130510110054,"Block Group 4, Census Tract 110.05, Chatham County, Georgia",1597,279
1500000US130510110061,130510110061,"Block Group 1, Census Tract 110.06, Chatham County, Georgia",1188,203
1500000US130510110062,130510110062,"Block Group 2, Census Tract 110.06, Chatham County, Georgia",2417,266
1500000US130510111031,130510111031,"Block Group 1, Census Tract 111.03, Chatham County, Georgia",825,342
1500000US130510111032,130510111032,"Block Group 2, Census Tract 111.03, Chatham County, Georgia",841,250
1500000US130510111033,130510111033,"Block Group 3, Census Tract 111.03, Chatham County, Georgia",809,253
1500000US130510111034,130510111034,"Block Group 4, Census Tract 111.03, Chatham County, Georgia",918,312
1500000US130510111041,130510111041,"Block Group 1, Census Tract 111.04, Chatham County, Georgia",1560,352
1500000US130510111042,130510111042,"Block Group 2, Census Tract 111.04, Chatham County, Georgia",2562,491
1500000US130510111043,130510111043,"Block Group 3, Census Tract 111.04, Chatham County, Georgia",836,301
1500000US130510111061,130510111061,"Block Group 1, Census Tract 111.06, Chatham County, Georgia",2597,425
1500000US130510111062,130510111062,"Block Group 2, Census Tract 111.06, Chatham County, Georgia",3197,586
1500000US130510111071,130510111071,"Block Group 1, Census Tract 111.07, Chatham County, Georgia",662,209
1500000US130510111072,130510111072,"Block Group 2, Census Tract 111.07, Chatham County, Georgia",1237,249
1500000US130510111073,130510111073,"Block Group 3, Census Tract 111.07, Chatham County, Georgia",1175,222
1500000US130510111081,130510111081,"Block Group 1, Census Tract 111.08, Chatham County, Georgia",1493,236
1500000US130510111082,130510111082,"Block Group 2, Census Tract 111.08, Chatham County, Georgia",1511,276
1500000US130510111091,130510111091,"Block Group 1, Census Tract 111.09, Chatham County, Georgia",2143,443
1500000US130510111092,130510111092,"Block Group 2, Census Tract 111.09, Chatham County, Georgia",3031,467
1500000US130510111093,130510111093,"Block Group 3, Census Tract 111.09, Chatham County, Georgia",962,233
1500000US130510111094,130510111094,"Block Group 4, Census Tract 111.09, Chatham County, Georgia",683,224
1500000US130510112001,130510112001,"Block Group 1, Census Tract 112, Chatham County, Georgia",911,181
1500000US130510112002,130510112002,"Block Group 2, Census Tract 112, Chatham County, Georgia",846,153
1500000US130510113001,130510113001,"Block Group 1, Census Tract 113, Chatham County, Georgia",1181,323
1500000US130510113002,130510113002,"Block Group 2, Census Tract 113, Chatham County, Georgia",1284,333
1500000US130510114001,130510114001,"Block Group 1, Census Tract 114, Chatham County, Georgia",1262,241
1500000US130510114002,130510114002,"Block Group 2, Census Tract 114, Chatham County, Georgia",823,170
1500000US130510115001,130510115001,"Block Group 1, Census Tract 115, Chatham County, Georgia",1123,195
1500000US130510115002,130510115002,"Block Group 2, Census Tract 115, Chatham County, Georgia",1469,209
1500000US130510116001,130510116001,"Block Group 1, Census Tract 116, Chatham County, Georgia",1028,323
1500000US130510116002,130510116002,"Block Group 2, Census Tract 116, Chatham County, Georgia",1416,367
1500000US130519800001,130519800001,"Block Group 1, Census Tract 9800, Chatham County, Georgia",0,13
1500000US130519900000,130519900000,"Block Group 0, Census Tract 9900, Chatham County, Georgia",0,13
1500000US130530201001,130530201001,"Block Group 1, Census Tract 201, Chattahoochee County, Georgia",1600,300
1500000US130530201002,130530201002,"Block Group 2, Census Tract 201, Chattahoochee County, Georgia",948,242
1500000US130530202011,130530202011,"Block Group 1, Census Tract 202.01, Chattahoochee County, Georgia",3071,425
1500000US130530202012,130530202012,"Block Group 2, Census Tract 202.01, Chattahoochee County, Georgia",750,244
1500000US130530202031,130530202031,"Block Group 1, Census Tract 202.03, Chattahoochee County, Georgia",1972,294
1500000US130530202032,130530202032,"Block Group 2, Census Tract 202.03, Chattahoochee County, Georgia",210,87
1500000US130530202051,130530202051,"Block Group 1, Census Tract 202.05, Chattahoochee County, Georgia",1341,249
1500000US130530202052,130530202052,"Block Group 2, Census Tract 202.05, Chattahoochee County, Georgia",458,131
1500000US130530202053,130530202053,"Block Group 3, Census Tract 202.05, Chattahoochee County, Georgia",1039,255
1500000US130530202061,130530202061,"Block Group 1, Census Tract 202.06, Chattahoochee County, Georgia",525,241
1500000US130550101001,130550101001,"Block Group 1, Census Tract 101, Chattooga County, Georgia",756,142
1500000US130550101002,130550101002,"Block Group 2, Census Tract 101, Chattooga County, Georgia",1233,135
1500000US130550102001,130550102001,"Block Group 1, Census Tract 102, Chattooga County, Georgia",809,349
1500000US130550102002,130550102002,"Block Group 2, Census Tract 102, Chattooga County, Georgia",989,243
1500000US130550102003,130550102003,"Block Group 3, Census Tract 102, Chattooga County, Georgia",862,247
1500000US130550102004,130550102004,"Block Group 4, Census Tract 102, Chattooga County, Georgia",1519,478
1500000US130550102005,130550102005,"Block Group 5, Census Tract 102, Chattooga County, Georgia",1170,217
1500000US130550102006,130550102006,"Block Group 6, Census Tract 102, Chattooga County, Georgia",978,285
1500000US130550103001,130550103001,"Block Group 1, Census Tract 103, Chattooga County, Georgia",919,208
1500000US130550103002,130550103002,"Block Group 2, Census Tract 103, Chattooga County, Georgia",1074,275
1500000US130550103003,130550103003,"Block Group 3, Census Tract 103, Chattooga County, Georgia",934,231
1500000US130550104001,130550104001,"Block Group 1, Census Tract 104, Chattooga County, Georgia",2421,504
1500000US130550104002,130550104002,"Block Group 2, Census Tract 104, Chattooga County, Georgia",1358,326
1500000US130550104003,130550104003,"Block Group 3, Census Tract 104, Chattooga County, Georgia",968,233
1500000US130550104004,130550104004,"Block Group 4, Census Tract 104, Chattooga County, Georgia",644,271
1500000US130550105001,130550105001,"Block Group 1, Census Tract 105, Chattooga County, Georgia",978,228
1500000US130550105002,130550105002,"Block Group 2, Census Tract 105, Chattooga County, Georgia",2664,390
1500000US130550105003,130550105003,"Block Group 3, Census Tract 105, Chattooga County, Georgia",716,196
1500000US130550105004,130550105004,"Block Group 4, Census Tract 105, Chattooga County, Georgia",854,261
1500000US130550105005,130550105005,"Block Group 5, Census Tract 105, Chattooga County, Georgia",879,223
1500000US130550106001,130550106001,"Block Group 1, Census Tract 106, Chattooga County, Georgia",1477,257
1500000US130550106002,130550106002,"Block Group 2, Census Tract 106, Chattooga County, Georgia",1039,219
1500000US130570901001,130570901001,"Block Group 1, Census Tract 901, Cherokee County, Georgia",999,480
1500000US130570901002,130570901002,"Block Group 2, Census Tract 901, Cherokee County, Georgia",2904,392
1500000US130570901003,130570901003,"Block Group 3, Census Tract 901, Cherokee County, Georgia",1649,284
1500000US130570901004,130570901004,"Block Group 4, Census Tract 901, Cherokee County, Georgia",3378,547
1500000US130570902001,130570902001,"Block Group 1, Census Tract 902, Cherokee County, Georgia",2037,559
1500000US130570902002,130570902002,"Block Group 2, Census Tract 902, Cherokee County, Georgia",3132,581
1500000US130570902003,130570902003,"Block Group 3, Census Tract 902, Cherokee County, Georgia",2926,459
1500000US130570903001,130570903001,"Block Group 1, Census Tract 903, Cherokee County, Georgia",5057,691
1500000US130570903002,130570903002,"Block Group 2, Census Tract 903, Cherokee County, Georgia",7346,695
1500000US130570904001,130570904001,"Block Group 1, Census Tract 904, Cherokee County, Georgia",1121,335
1500000US130570904002,130570904002,"Block Group 2, Census Tract 904, Cherokee County, Georgia",4952,1017
1500000US130570904003,130570904003,"Block Group 3, Census Tract 904, Cherokee County, Georgia",3763,609
1500000US130570905011,130570905011,"Block Group 1, Census Tract 905.01, Cherokee County, Georgia",1774,482
1500000US130570905012,130570905012,"Block Group 2, Census Tract 905.01, Cherokee County, Georgia",4499,515
1500000US130570905021,130570905021,"Block Group 1, Census Tract 905.02, Cherokee County, Georgia",7259,1127
1500000US130570905022,130570905022,"Block Group 2, Census Tract 905.02, Cherokee County, Georgia",1932,792
1500000US130570905023,130570905023,"Block Group 3, Census Tract 905.02, Cherokee County, Georgia",3282,1428
1500000US130570905024,130570905024,"Block Group 4, Census Tract 905.02, Cherokee County, Georgia",1470,470
1500000US130570906011,130570906011,"Block Group 1, Census Tract 906.01, Cherokee County, Georgia",1408,495
1500000US130570906012,130570906012,"Block Group 2, Census Tract 906.01, Cherokee County, Georgia",4152,680
1500000US130570906013,130570906013,"Block Group 3, Census Tract 906.01, Cherokee County, Georgia",2037,734
1500000US130570906021,130570906021,"Block Group 1, Census Tract 906.02, Cherokee County, Georgia",5100,506
1500000US130570906022,130570906022,"Block Group 2, Census Tract 906.02, Cherokee County, Georgia",1809,502
1500000US130570906023,130570906023,"Block Group 3, Census Tract 906.02, Cherokee County, Georgia",1468,537
1500000US130570907011,130570907011,"Block Group 1, Census Tract 907.01, Cherokee County, Georgia",4068,1339
1500000US130570907012,130570907012,"Block Group 2, Census Tract 907.01, Cherokee County, Georgia",2082,948
1500000US130570907013,130570907013,"Block Group 3, Census Tract 907.01, Cherokee County, Georgia",5284,1434
1500000US130570907014,130570907014,"Block Group 4, Census Tract 907.01, Cherokee County, Georgia",7376,1179
1500000US130570907021,130570907021,"Block Group 1, Census Tract 907.02, Cherokee County, Georgia",2742,591
1500000US130570907022,130570907022,"Block Group 2, Census Tract 907.02, Cherokee County, Georgia",1229,464
1500000US130570907023,130570907023,"Block Group 3, Census Tract 907.02, Cherokee County, Georgia",2197,539
1500000US130570907024,130570907024,"Block Group 4, Census Tract 907.02, Cherokee County, Georgia",1520,436
1500000US130570908021,130570908021,"Block Group 1, Census Tract 908.02, Cherokee County, Georgia",1996,402
1500000US130570908022,130570908022,"Block Group 2, Census Tract 908.02, Cherokee County, Georgia",1949,394
1500000US130570908023,130570908023,"Block Group 3, Census Tract 908.02, Cherokee County, Georgia",2983,657
1500000US130570908031,130570908031,"Block Group 1, Census Tract 908.03, Cherokee County, Georgia",5678,606
1500000US130570908032,130570908032,"Block Group 2, Census Tract 908.03, Cherokee County, Georgia",2276,566
1500000US130570908033,130570908033,"Block Group 3, Census Tract 908.03, Cherokee County, Georgia",2301,608
1500000US130570908041,130570908041,"Block Group 1, Census Tract 908.04, Cherokee County, Georgia",3220,669
1500000US130570908042,130570908042,"Block Group 2, Census Tract 908.04, Cherokee County, Georgia",4687,681
1500000US130570908043,130570908043,"Block Group 3, Census Tract 908.04, Cherokee County, Georgia",1568,503
1500000US130570909011,130570909011,"Block Group 1, Census Tract 909.01, Cherokee County, Georgia",2676,590
1500000US130570909012,130570909012,"Block Group 2, Census Tract 909.01, Cherokee County, Georgia",3420,667
1500000US130570909013,130570909013,"Block Group 3, Census Tract 909.01, Cherokee County, Georgia",1697,456
1500000US130570909021,130570909021,"Block Group 1, Census Tract 909.02, Cherokee County, Georgia",1603,424
1500000US130570909022,130570909022,"Block Group 2, Census Tract 909.02, Cherokee County, Georgia",2418,641
1500000US130570909023,130570909023,"Block Group 3, Census Tract 909.02, Cherokee County, Georgia",6168,891
1500000US130570909024,130570909024,"Block Group 4, Census Tract 909.02, Cherokee County, Georgia",2281,443
1500000US130570909025,130570909025,"Block Group 5, Census Tract 909.02, Cherokee County, Georgia",1969,557
1500000US130570909041,130570909041,"Block Group 1, Census Tract 909.04, Cherokee County, Georgia",3010,626
1500000US130570909042,130570909042,"Block Group 2, Census Tract 909.04, Cherokee County, Georgia",1642,639
1500000US130570909043,130570909043,"Block Group 3, Census Tract 909.04, Cherokee County, Georgia",2562,687
1500000US130570909044,130570909044,"Block Group 4, Census Tract 909.04, Cherokee County, Georgia",1427,400
1500000US130570909051,130570909051,"Block Group 1, Census Tract 909.05, Cherokee County, Georgia",2048,272
1500000US130570909052,130570909052,"Block Group 2, Census Tract 909.05, Cherokee County, Georgia",1524,288
1500000US130570910011,130570910011,"Block Group 1, Census Tract 910.01, Cherokee County, Georgia",802,264
1500000US130570910012,130570910012,"Block Group 2, Census Tract 910.01, Cherokee County, Georgia",791,451
1500000US130570910013,130570910013,"Block Group 3, Census Tract 910.01, Cherokee County, Georgia",2704,449
1500000US130570910031,130570910031,"Block Group 1, Census Tract 910.03, Cherokee County, Georgia",3000,560
1500000US130570910032,130570910032,"Block Group 2, Census Tract 910.03, Cherokee County, Georgia",1585,637
1500000US130570910033,130570910033,"Block Group 3, Census Tract 910.03, Cherokee County, Georgia",2662,523
1500000US130570910051,130570910051,"Block Group 1, Census Tract 910.05, Cherokee County, Georgia",2935,653
1500000US130570910052,130570910052,"Block Group 2, Census Tract 910.05, Cherokee County, Georgia",779,335
1500000US130570910053,130570910053,"Block Group 3, Census Tract 910.05, Cherokee County, Georgia",2472,787
1500000US130570910054,130570910054,"Block Group 4, Census Tract 910.05, Cherokee County, Georgia",1833,924
1500000US130570910061,130570910061,"Block Group 1, Census Tract 910.06, Cherokee County, Georgia",2345,305
1500000US130570910062,130570910062,"Block Group 2, Census Tract 910.06, Cherokee County, Georgia",2549,339
1500000US130570910071,130570910071,"Block Group 1, Census Tract 910.07, Cherokee County, Georgia",2091,417
1500000US130570910072,130570910072,"Block Group 2, Census Tract 910.07, Cherokee County, Georgia",2852,640
1500000US130570910073,130570910073,"Block Group 3, Census Tract 910.07, Cherokee County, Georgia",1657,470
1500000US130570910081,130570910081,"Block Group 1, Census Tract 910.08, Cherokee County, Georgia",1174,349
1500000US130570910082,130570910082,"Block Group 2, Census Tract 910.08, Cherokee County, Georgia",1248,348
1500000US130570910083,130570910083,"Block Group 3, Census Tract 910.08, Cherokee County, Georgia",1876,444
1500000US130570910084,130570910084,"Block Group 4, Census Tract 910.08, Cherokee County, Georgia",3894,672
1500000US130570911011,130570911011,"Block Group 1, Census Tract 911.01, Cherokee County, Georgia",1871,376
1500000US130570911012,130570911012,"Block Group 2, Census Tract 911.01, Cherokee County, Georgia",1961,347
1500000US130570911013,130570911013,"Block Group 3, Census Tract 911.01, Cherokee County, Georgia",2164,488
1500000US130570911021,130570911021,"Block Group 1, Census Tract 911.02, Cherokee County, Georgia",1965,609
1500000US130570911022,130570911022,"Block Group 2, Census Tract 911.02, Cherokee County, Georgia",3188,613
1500000US130570911023,130570911023,"Block Group 3, Census Tract 911.02, Cherokee County, Georgia",1830,444
1500000US130570911024,130570911024,"Block Group 4, Census Tract 911.02, Cherokee County, Georgia",2004,683
1500000US130570911031,130570911031,"Block Group 1, Census Tract 911.03, Cherokee County, Georgia",2168,497
1500000US130570911032,130570911032,"Block Group 2, Census Tract 911.03, Cherokee County, Georgia",2699,497
1500000US130570911033,130570911033,"Block Group 3, Census Tract 911.03, Cherokee County, Georgia",1395,480
1500000US130570911034,130570911034,"Block Group 4, Census Tract 911.03, Cherokee County, Georgia",2395,695
1500000US130590001001,130590001001,"Block Group 1, Census Tract 1, Clarke County, Georgia",1796,321
1500000US130590004011,130590004011,"Block Group 1, Census Tract 4.01, Clarke County, Georgia",1385,156
1500000US130590004021,130590004021,"Block Group 1, Census Tract 4.02, Clarke County, Georgia",1972,268
1500000US130590004022,130590004022,"Block Group 2, Census Tract 4.02, Clarke County, Georgia",3271,347
1500000US130590004023,130590004023,"Block Group 3, Census Tract 4.02, Clarke County, Georgia",2518,319
1500000US130590006001,130590006001,"Block Group 1, Census Tract 6, Clarke County, Georgia",991,284
1500000US130590006002,130590006002,"Block Group 2, Census Tract 6, Clarke County, Georgia",2002,282
1500000US130590009001,130590009001,"Block Group 1, Census Tract 9, Clarke County, Georgia",993,351
1500000US130590009002,130590009002,"Block Group 2, Census Tract 9, Clarke County, Georgia",1268,357
1500000US130590009003,130590009003,"Block Group 3, Census Tract 9, Clarke County, Georgia",1029,316
1500000US130590012001,130590012001,"Block Group 1, Census Tract 12, Clarke County, Georgia",2002,382
